title,time,url,abstract
易纲：支持以规则为基础的多边贸易体系,2018-04-23 05:40,http://finance.sina.com.cn/roll/2018-04-23/doc-ifznefkh9834006.shtml,中国将继续坚持多边主义，支持开放的、以规则为基础的多边贸易体系，倡导合作与对话
草原综合植被盖度超75%,2018-04-23 05:25,http://www.sohu.com/a/229108646_114731,"2017年,黑龙江以松嫩平原草原为重点,实施草原生态建设,对退化、沙化、盐碱化草原采取补播改良、人工种草和围栏封育进行生态治理"
一次性工亡补助金上调,2018-04-23 05:25,http://www.sohu.com/a/229108574_114731,"根据《社会保险法》和《工伤保险条例》,一次性工亡补助金标准为上一年度全国城镇居民人均可支配收入的20倍"
税延养老险，这个可以有(热点聚焦·你的养老钱放在哪儿？),2018-04-23 05:25,http://www.sohu.com/a/229108733_114731,"”太平洋人寿董事长徐敬惠认为,保险机构不仅能提供税延养老金融产品,根据不同客户的保障需求和健康状况,灵活设计相应产品与之组合,还可以根据客户的身体情况和生命周期变化,灵活调整给付额度和给付方式,提高抵御风险能力,保障个人生活品质"
“三小”食品加工销售登记备案,2018-04-23 05:25,http://www.sohu.com/a/229108822_114731,"宁夏日前审议通过了《自治区食品生产加工小作坊小经营店登记管理办法》和《自治区食品小摊点备案管理办法》,明确了食品生产加工“三小”的界定标准,对食品小作坊、小经营店登记实行“一地一证”原则,在一个生产经营场所从事食品生产经营活动,应当取得一个食品生产经营登记证"
越开放 越强壮(经济茶座),2018-04-23 05:25,http://www.sohu.com/a/229108734_114731,"回顾这40年,中国经济国际化程度不断提高的过程中,也一直伴随着担忧和疑虑:开放会不会带来风险 国内产业能否经受得住冲击 目前,我国服务业的总体竞争力水平仍然不够高,金融业更是具有传导快、敏感度高、流动性强的特点,服务业扩大开放会带来怎样的影响,尤其引人关注"
消费高返利，坑你没商量(理财参谋),2018-04-23 05:25,http://www.sohu.com/a/229108816_114731,"一些互联网第三方平台打着“创业创新”的旗号,开展高额购物返利促销,但往往高额返利难以实现、资金安全无法保障、运营模式存在违法风险"
中行在台发行30亿元“宝岛债”,2018-04-23 05:24,http://www.sohu.com/a/229108807_114731,"中国银行台北分行是台湾地区的人民币清算行,提供人民币清算和产品服务,也是目前大陆商业银行在台分行发行“宝岛债”金额最大、发行期限最长的银行"
辉丰股份污染环境被立案 涉嫌虚假陈述投资者可索赔,2018-04-23 05:22,http://finance.sina.com.cn/roll/2018-04-23/doc-ifznefkh9810577.shtml,《证券日报》记者从江苏省环保厅官方微博上看到，盐城市环保局已着手查处辉丰股份严重环境污染问题，目前，公安机关已依法对企业负责人立案侦查，辉丰股份11名涉案人员采取逮捕、刑事拘留、监视居住等强制措施，环保部门对公司存在环境问题的11条生产线停产整治
易纲金融外交有看头：改革开放多边贸易等是重点话题,2018-04-23 05:21,http://finance.sina.com.cn/roll/2018-04-23/doc-ifznefkh9809799.shtml,4月19日，易纲出席了金砖国家财长和央行行长会议，本次会议围绕金砖国家务实财金合作议题，包括金砖国家应急储备安排（cra）、金砖本币债券基金（bbf）、新开发银行和g20框架下的合作等议题进行了讨论
社保基金重仓持有68只股 三个季度内二次增持8家,2018-04-23 05:21,http://finance.sina.com.cn/roll/2018-04-23/doc-ifznefkh9809659.shtml,《证券日报》记者重点观察了社保基金在今年一季度末持有的这68只个股，关注它们在最近三个季度的机构投资者持股变化
今年五大领域央企 将稳步推进战略性重组,2018-04-23 05:21,http://finance.sina.com.cn/roll/2018-04-23/doc-ifznefkh9809580.shtml,活动中，深交所向媒体介绍业务情况、解读制度规则、回应关切问题，并安排媒体走访调研拟上市企业，帮助媒体深入了解资本市场一线情况，增进相互理解，凝聚发展共识，共同营造资本市场改革稳定发展的良好舆论氛围
世界赞叹贸易战难不倒中国（国际论道）,2018-04-23 05:21,http://www.sohu.com/a/229108194_630337,美国cnbc网站报道，中国2018年一季度gdp增速为6.8%，经济增长平稳，实现了连续三个季度增速达到6.8%
证监会副主席方星海：推动绿色金融更快发展,2018-04-23 05:20,http://finance.sina.com.cn/roll/2018-04-23/doc-ifznefkh9808259.shtml,4月21日，中国证监会副主席方星海在出席“中国金融学会绿色金融专业委员会2018年年会”时表示，证监会积极推动绿色金融发展的核心是降低绿色企业的融资成本，同等条件下的企业，绿色企业比非绿色企业融资成本要低
地方专项债有望进一步扩围：将包含保障住房等领域,2018-04-23 05:20,http://finance.sina.com.cn/roll/2018-04-23/doc-ifznefkh9808368.shtml,张依群表示，下一步，还会继续丰富地方专项债发行品种，重点是继续围绕公共基础设施建设和公益性社会服务等民生领域，有社会付费机制、资金循环链条、市场化运营能力的项目，都可能会逐步纳入地方政府专项债发行范围
一季度个人房贷规模增速降2.2个点 未来仍有下行空间,2018-04-23 05:20,http://finance.sina.com.cn/roll/2018-04-23/doc-ifznefkh9808031.shtml,4月20日，央行发布的2018年第一季度金融机构贷款投向统计报告显示，第一季度末，个人住房贷款余额22.86万亿元，同比增长20%，增速比上年年末低2.2个百分点
专家:定向降准提供宽松房贷环境 苛刻贷款政策料改变,2018-04-23 05:20,http://finance.sina.com.cn/roll/2018-04-23/doc-ifznefkh9808510.shtml,另外需要看到，近期确实也会有各类市场猜测，如定向降准是否对房价产生影响等，但夸大定向降准对房价带来的影响，可能会误导消费者
市场化债转股有序推进 项目落地率仍有提高空间,2018-04-23 05:20,http://finance.sina.com.cn/roll/2018-04-23/doc-ifznefkh9808174.shtml,在市场和政策的基础上，未来还必须针对目前存在的问题采取有针对性的措施，推动市场化债转股项目落地
年内各地楼市调控措施超80次 扑灭炒房死灰复燃苗头,2018-04-23 05:20,http://finance.sina.com.cn/roll/2018-04-23/doc-ifznefkh9808412.shtml,张波表示，从今年各地出台的楼市调控政策来看，虽然都是为了促进房地产市场健康发展，使其回归居住属性，但政策的侧重点有所不同，如武汉2月份推行首套刚需人群优先选房模式后，3月份长沙、成都等地的“刚需优先”保障措施也随之而来
东北研究推动若干重大企业重组 与东部签8000亿协议,2018-04-23 05:20,http://finance.sina.com.cn/roll/2018-04-23/doc-ifznefkh9808142.shtml,自开展对口合作以来，东北地区与东部地区共签署合作项目600余个，协议金额8000亿元，阿里巴巴、京东、华为、恒力集团、浙江旅游集团等企业在东北地区已启动合作项目建设
央行：加大金融业对外开放措施年底前实施到位,2018-04-23 05:20,http://finance.sina.com.cn/roll/2018-04-23/doc-ifznefkh9808066.shtml,会议呼吁各方应抓住当前经济增长的有利时机，从货币、财政和结构改革三方面着力保持经济复苏势头，提高经济增长潜力和韧性
一带一路给英国带来“黄金机遇”,2018-04-23 04:58,http://www.sohu.com/a/229108272_114731,"据新华社英国曼彻斯特4月20日电(记者顾震球、金晶)英国曼彻斯特市长埃迪·纽曼20日表示,英格兰北部与中国的联系日益紧密,经贸和人文交流持续增强,“一带一路”给“脱欧”进程中的英国带来了“黄金机遇”"
亚马逊推出区块链开发模板 期待未来成打假神器,2018-04-23 04:32,http://finance.sina.com.cn/stock/usstock/c/2018-04-23/doc-ifznefkh9747198.shtml,近日，该公司的云计算部门——aws云服务推出了支持以太坊和超级帐本hyperleger fabric两种项目的“aws区块链模板”业务，这一模板提供了一种使用开源框架快速便捷地创建和部署安全区块链网络的方法，允许用户构建和关联自己的区块链分布式应用程序（dapps），而不用花费时间和精力手动设置区块链网络
首季房地产贷款总体增速回落 个人经营性贷款创新高,2018-04-23 04:24,http://finance.sina.com.cn/china/hgjj/2018-04-23/doc-ifznefkh9737544.shtml,广州日报讯 （全媒体记者林晓丽）中国人民银行近日发布一季度金融机构贷款投向统计报告显示，一季度末，金融机构人民币各项贷款余额125万亿元，同比增长12.8%，增速比上年末高0.1个百分点
市民赶搭五一出境游尾班车 旅行社出境游线路火爆,2018-04-23 04:24,http://finance.sina.com.cn/china/gncj/2018-04-23/doc-ifznefkh9737453.shtml,岭南控股广之旅出境游总经理黄静茹分析，随着中国护照含金量的逐年递升，公民能“说走就走”的出境游目的地选择也日益增加，近年来每逢黄金周前蜂拥而至，希望赶搭假期尾班车的市民也呈上升趋势
QDII基金一季度整体亏损,2018-04-23 04:21,http://finance.sina.com.cn/money/fund/jjdt/2018-04-23/doc-ifznefkh9732356.shtml,融通中国概念qdii基金经理在一季报中指出，随着国内经济企稳，人民币贬值预期大幅扭转，且受益于美元持续走弱，人民币对美元明显走出一波升值行情
商务部钟山人民日报刊文：开创新时代对外开放新局面,2018-04-23 04:16,http://finance.sina.com.cn/china/gncj/2018-04-23/doc-ifznefkh9726226.shtml,我们要深入贯彻习近平新时代中国特色社会主义思想和党的十九大精神，深入贯彻习近平总书记海南重要讲话精神，坚定推进我国对外开放事业发展，以高水平开放推动深层次改革、高质量发展，努力提前建成经贸强国，为实现“两个一百年”奋斗目标和中华民族伟大复兴作出更大贡献
一季度经济增长6.8% 世界赞叹贸易战难不倒中国,2018-04-23 04:12,http://finance.sina.com.cn/china/gncj/2018-04-23/doc-ifznefkh9720514.shtml,美国cnbc网站报道，中国2018年一季度gdp增速为6.8%，经济增长平稳，实现了连续三个季度增速达到6.8%
神州易桥拟6亿收购快马财税60%股权 商誉猛增,2018-04-23 04:09,http://finance.sina.com.cn/stock/s/2018-04-23/doc-ifznefkh9715923.shtml,近日，神州易桥就发布了重大资产购买预案：公司拟以现金方式6亿元购买快马财税60%股权，交易完成后，快马财税成为全资子公司
皮海洲：娃哈哈清退员工持股意欲何为？,2018-04-23 04:03,http://finance.sina.com.cn/stock/stocktalk/2018-04-23/doc-ifznefkh9707433.shtml,而对于娃哈哈清退员工持股的做法，首先让人联想到的，就是该公司在为上市做准备
中美释放重启谈判信号 美同时考虑加码限制中资,2018-04-23 04:02,http://finance.sina.com.cn/stock/usstock/c/2018-04-23/doc-ifznefkh9706103.shtml,就在前一周，已有多家美国媒体爆料称，特朗普政府将于本周公布对华1000亿美元商品增税名单，美国总统特朗普本人也证实，将权衡使用1977年《国际紧急经济权力法案》（international emergency economic powers act，下称《紧急权力法案》），采取针对中企对美投资的限制性措施
人民日报海外版谈雄安：当今世界还没这样一座新城,2018-04-23 04:02,http://finance.sina.com.cn/china/gncj/2018-04-23/doc-ifznefkh9705758.shtml,《纲要》将雄安新区发展定位明确为：作为北京非首都功能疏解集中承载地，要建设成为高水平社会主义现代化城市、京津冀世界级城市群的重要一极、现代化经济体系的新引擎、推动高质量发展的全国样板
易纲国际首秀：中国支持多边主义 倡导合作与对话,2018-04-23 03:52,http://finance.sina.com.cn/stock/usstock/c/2018-04-23/doc-ifznefkh9691542.shtml,4月19日至20日举行的g20财长和央行行长会议主要讨论了当前全球经济形势、未来的工作（future of work）和加强与非洲合作（compact with africa）等议题
东吴证券邓文渊：扰动需消化 低位有徘徊,2018-04-23 03:50,http://finance.sina.com.cn/stock/marketresearch/2018-04-23/doc-ifznefkh9689613.shtml,龙马蓝筹在加速调整后其估值优势得到进一步凸显，成长板则在政策面加持下仍有较多局部机会，因此市场在加速释放做空动能后，进入低位徘徊震荡筑底走势是大概率
申万宏源钱启敏：且战且退 继续谨慎防御,2018-04-23 03:50,http://finance.sina.com.cn/stock/marketresearch/2018-04-23/doc-ifznefkh9689617.shtml,从目前看，市场弱势格局不改，缺乏做多激情，未来仍以且战且退、持续探底为主
西部证券黄铮：反弹无果 再度回落夯实底部,2018-04-23 03:50,http://finance.sina.com.cn/stock/marketresearch/2018-04-23/doc-ifznefkh9689465.shtml,周k线显示，沪指本周中阴调整，并跌破200天周线的下轨支撑，调整形态转为复杂，在指数形态暂未修复下探势头前，不排除基本面变化带给市场进一步调整的压力，市场低位反抽的力度和随后震荡筑底都将有所反复
仿制药迎政策“春天” 长期利好优质药企,2018-04-23 03:47,http://finance.sina.com.cn/stock/hyyj/2018-04-23/doc-ifznefkh9685071.shtml,要围绕仿制药行业面临的突出问题，促进仿制药研发，提升质量疗效，完善支持政策，推动医药产业供给侧结构性改革，提高药品供应保障能力，降低全社会药品费用负担，保障广大人民群众用药需求，加快我国由制药大国向制药强国跨越，推进健康中国建设
北向资金抄底A股态度坚决 改写多项纪录,2018-04-23 03:47,http://finance.sina.com.cn/stock/marketresearch/2018-04-23/doc-ifznefkh9685133.shtml,据wind数据显示，上周北向资金累计净流入146.23亿元，其中，沪港通资金净买入90.76亿元，深港通资金净买入55.47亿元
长期上行趋势不减 基本面支撑龙头股受益,2018-04-23 03:46,http://finance.sina.com.cn/stock/marketresearch/2018-04-23/doc-ifznefkh9683264.shtml,虽然时隔一日后周期整体受大盘拖累再度出现回调，但不少机构仍表示，中长期而言，对于周期板块前景依然有理由乐观，尤其是具备基本面改善预期强烈叠加消息面可能进一步发酵的金属镍以及相关上市公司
ST三维：涉环保问题正在核查,2018-04-23 03:44,http://finance.sina.com.cn/stock/s/2018-04-23/doc-ifznefkh9680545.shtml,目前，公司涉及的环保问题相关事项核查情况正在核查中，后续相关情况本公司将及时披露
国民技术未及时披露与前海旗隆补充协议遭处罚,2018-04-23 03:43,http://finance.sina.com.cn/stock/s/2018-04-23/doc-ifznefkh9679588.shtml,国民技术4月22日公告称，公司涉嫌未按规定及时披露与前海旗隆签订补充协议，公司收到证监会深圳监管局行政处罚事先告知书，公司将得到行政处罚
雄安新区规划纲要落地 进入全面建设阶段,2018-04-23 03:42,http://finance.sina.com.cn/china/gncj/2018-04-23/doc-ifznefkh9677910.shtml,中国铁建（港股01186）相关负责人对中国证券报记者表示，未来铁建将积极投身雄安新区的规划建设，发挥铁建在智慧城市建设投资运营服务优势，以及轨道交通、地下空间一体化规划建设领域优势，为雄安新区发展提供技术、资金、人才支持
接管北京科兴控制权 未名医药深陷“打架门”,2018-04-23 03:41,http://finance.sina.com.cn/stock/s/2018-04-23/doc-ifznefkh9676769.shtml,对于拒绝提供财务资料事宜，上述北京科兴相关人士对中国证券报记者表示，科兴控股从未拒绝向其少数股权股东——未名医药的全资子公司未名生物提供北京科兴的财务数据
大基金资本局：3200亿芯片“国家队”浮出水面,2018-04-23 03:41,http://www.sohu.com/a/229107761_114988,如长电科技，2017年9月，长电科技发布定增方案，拟募集资金总额不超45.5亿元，大基金认购不超29亿元，持股比例将增至19%，从原来的第三大股东跃居为第一大股东
机构:料欧央行本周暂按兵不动 未来政策走向值得关注,2018-04-23 03:39,http://finance.sina.com.cn/money/forex/forexfxyc/2018-04-23/doc-ifznefkh9673300.shtml,该机构分析师指出，在改变前瞻性指引的同时宣布延长购债规模能够弱化欧洲央行政策变动的明显程度，同时为欧洲央行于2019年上半年结束净资产购买项目铺平道路，欧洲央行或最早于6月会议上释放变动货币政策的信号
富达国际股票分析师：金融市场波动性将持续,2018-04-23 03:39,http://finance.sina.com.cn/money/forex/forexfxyc/2018-04-23/doc-ifznefkh9673286.shtml,全球金融体系的资本水平显著提升，加上彼此之间的关联度下降，通常会减轻这些地缘政治事件对经济产生的冲击
A股芯片概念股总市值低于美国3巨头 有的靠补助盈利,2018-04-23 03:35,http://finance.sina.com.cn/stock/e/2018-04-23/doc-ifznefkh9667913.shtml,据中泰证券研报梳理，国内存储芯片设计龙头是兆易创新、国产gpu龙头是景嘉微、半导体分立器件龙头是扬杰科技、led芯片龙头是三安光电、国内idm优质企业是士兰微、国产半导体设备龙头是北方华创、目前国内领先的集成电路芯片设计和系统集成解决方案供应商是紫光国芯、国内高性能计算的龙头企业是中科曙光、嵌入式处理器芯片领先企业是北京君正、国内优质的ic设计公司是中颖电子、全球生物识别芯片领先企业是汇顶科技、国产半导体封测龙头是长电科技
大基金资本局：3200亿芯片“国家队”浮出水面,2018-04-23 03:35,http://finance.sina.com.cn/stock/zldx/2018-04-23/doc-ifznefkh9667970.shtml,如长电科技，2017年9月，长电科技发布定增方案，拟募集资金总额不超45.5亿元，大基金认购不超29亿元，持股比例将增至19%，从原来的第三大股东跃居为第一大股东
科达利上市首年经营质量下滑 实控人已五次质押股权,2018-04-23 03:32,http://finance.sina.com.cn/stock/s/2018-04-23/doc-ifznefkh9663819.shtml,另外，在年报和招股书中，科达利表示自己的核心优势之一是“长期合作的优势客户以及稳固持续的客户合作关系”，公司吸引了众多高端优质客户，涵盖全球知名锂电池生产商中的catl、松下、比亚迪、lg、力神、亿纬锂能、中航锂电、力信等，公司产品广泛应用于比亚迪、宝马、宇通等品牌新能源汽车
青岛海尔冲刺D股 会引发中国企业冲刺D股热潮吗？,2018-04-23 03:32,http://finance.sina.com.cn/stock/stocktalk/2018-04-23/doc-ifznefkh9663637.shtml,另一方面，越来越多的中国企业冲刺d股，且d股目标发行人主要集中于a股大蓝筹与高技术创新企业，这无疑会更好地实现中德企业的核心技术、核心资源对接，同时d股属于人民币计价股，未来将会更好地发挥出推动人民币国际化的积极影响，这当属一项重要的战略布局
长安汽车利润跌三成:长安福特拖后腿  股价触3年新低,2018-04-23 03:32,http://finance.sina.com.cn/stock/s/2018-04-23/doc-ifznefkh9663759.shtml,分车型来看，长安汽车旗下最畅销的车型为长安cs75，全年销量超24万辆，同比增长14.7%
"海南深夜宣布全域限购 数千亿炒房资金被""关门打狗""",2018-04-23 03:18,http://finance.sina.com.cn/china/gncj/2018-04-23/doc-ifznefkh9645009.shtml,分析人士认为，此次海南发布的限购政策，条件异常苛刻，包含户籍、社保、贷款、年限等多重调控手段，这意味着外地新增炒房资金在数年内几乎无法进入海南楼市，前几年流入海南楼市的数千亿炒房资金面临着被“关门打狗”的尴尬局面
今年央企重组将呈四个趋势 成熟一户、推进一户,2018-04-23 03:05,http://finance.sina.com.cn/china/gncj/2018-04-23/doc-ifznefkh9623544.shtml,国资委研究中心21日在第二届中国企业改革发展论坛中发布的《2018中国国企国资改革发展报告》指出，2018年将稳步推进装备制造、煤炭、电力、通信、化工等领域中央企业战略性重组，加强对重要性前瞻性战略性产业，生态环境保护、共用技术平台等重要行业和关键领域的重组并购
是进是退？ 董秘焦虑背后亟须优化公司治理,2018-04-23 03:05,http://finance.sina.com.cn/stock/s/2018-04-23/doc-ifznefkh9623553.shtml,它还需要得到大股东和高管们的支持，摒弃个人的权力欲望和“山头主义”，将公司治理落到实处，为董秘的工作创造更优环境，促进上市公司健康良性发展
资本市场开放发展提质增效,2018-04-23 03:03,http://finance.sina.com.cn/china/gncj/2018-04-23/doc-ifznefkh9618586.shtml,中国资本市场是在改革开放中生根发芽的，最初的开放举措主要目的在于吸引国际资本、解决外汇短缺和筹措经济发展资金等
加快数字中国建设 以信息化培育新动能,2018-04-23 03:03,http://finance.sina.com.cn/china/gncj/2018-04-23/doc-ifznefkh9618609.shtml,习近平指出，本届峰会以“以信息化驱动现代化，加快建设数字中国”为主题，展示我国电子政务和数字经济发展最新成果，交流数字中国建设体会和看法，进一步凝聚共识，必将激发社会各界建设数字中国的积极性、主动性、创造性，推动信息化更好造福社会、造福人民
新三板挂牌公司可赴港发行H股,2018-04-23 03:03,http://finance.sina.com.cn/stock/thirdmarket/2018-04-23/doc-ifznefkh9618614.shtml,同时，挂牌公司申请发行h股，应当按照《全国中小企业股份转让系统挂牌公司信息披露细则》的相关要求，在全国股转系统指定信息披露平台及时披露相关重大信息，包括董事会决议、股东大会决议、中国证监会受理申请材料、向香港联交所提交申请材料、中国证监会核准情况、香港联交所聆讯情况、刊发招股说明书、完成股票发行和上市及其他对股票转让价格可能产生较大影响的信息
方星海：推动绿色金融更快发展,2018-04-23 03:03,http://finance.sina.com.cn/china/gncj/2018-04-23/doc-ifznefkh9618608.shtml,中国证监会副主席方星海21日在“2018中国金融学会绿色金融专业委员会年会”上谈及资本市场支持绿色金融发展时表示，近年来我国绿色金融呈现良好发展态势，金融领域要跟上生态文明建设发展趋势，推动绿色金融更快发展
易纲：中国将进一步推动改革扩大开放,2018-04-23 03:03,http://finance.sina.com.cn/china/gncj/2018-04-23/doc-ifznefkh9618565.shtml,中国人民银行行长易纲日前出席二十国集团（g20）财长和央行行长会议时强调，中国经济继续向好，主要指标优于预期
肖亚庆：国企要进一步加大开放力度,2018-04-23 03:03,http://finance.sina.com.cn/china/gncj/2018-04-23/doc-ifznefkh9618576.shtml,国资委主任肖亚庆21日在第二届“中国企业改革发展论坛”上表示，国企要进一步加大开放力度，加强与跨国公司交流合作，特别是要继续深化在能源、矿产资源等领域合作，积极引进外资等各类资本参与重组改制，使国有企业与其他所有制企业相互促进、互利共赢、共同发展
期股背离 有色投资逻辑生变,2018-04-23 03:03,http://finance.sina.com.cn/money/future/fmnews/2018-04-23/doc-ifznefkh9618641.shtml,新湖期货一位有色分析师也对中国证券报记者表示，虽然4月以来国内消费进入旺季、库存持续减少，但基本面改观仍有限，俄铝事件带动铝价短期大幅上涨一定程度上已超过基本面改善的影响，后市回调风险较大
上交所绘就未来蓝图 发挥会员制交易所制度优势,2018-04-23 03:03,http://finance.sina.com.cn/stock/y/2018-04-23/doc-ifznefkh9618639.shtml,上交所第四届理事会自产生以来，遵循《证券交易所管理办法》和交易所章程，认真履行决策职责，为上交所健康发展提供坚强保障：上交所根据市场形势变化和业务发展需要，推动完善制度规则体系
董秘自叹身处“高危职业” 多数沦为“信披通道”,2018-04-23 03:03,http://finance.sina.com.cn/stock/s/2018-04-23/doc-ifznefkh9618667.shtml,”4月21日，多位受访的上市公司董秘告诉中国证券报记者，上市公司董秘如今成为“高危职业”，倘若公司治理水平不能进一步提高，董秘很难降低自身职业风险
贸易战加剧ETF资金撤离美国 黄金ETF受追捧,2018-04-23 02:40,http://finance.sina.com.cn/stock/usstock/c/2018-04-23/doc-ifznefkh9580416.shtml,etf证券分析师麦克斯韦表示，股票市场的波动性会继续促使投资者重新分配资产，不少投资者回归到黄金避险，并将etf作为最方便的工具
祁玉民：核心技术和品质是造车根本,2018-04-23 02:31,http://www.sohu.com/a/229107235_114988,祁玉民：关于品牌，我几年前就说过，一个品牌要注意几点，一是核心技术，二是优良的品质，三是优质的服务，四是一定的盈利能力，五是合适的市场份额
东风悦达起亚智跑售价11.99万元起,2018-04-23 02:31,http://www.sohu.com/a/229106882_114988,另外，东风悦达起亚还发布了2025ntf未来发展战略，未来将在新能源汽车和智能网联汽车领域加速布局
尴尬新三板：今年近400家摘牌、超40家IPO“撤退”,2018-04-23 02:29,http://www.sohu.com/a/229107228_114988,4月19日，新三板企业和力辰光发布公告称，公司已领取了《中国证监会行政许可申请终止审查通知书》
大基金资本局：3200亿芯片“国家队”浮出水面,2018-04-23 02:29,http://www.sohu.com/a/229107227_114988,如长电科技，2017年9月，长电科技发布定增方案，拟募集资金总额不超45.5亿元，大基金认购不超29亿元，持股比例将增至19%，从原来的第三大股东跃居为第一大股东
新京报：莫让三四线城市也成“堵城”,2018-04-23 02:27,http://finance.sina.com.cn/china/gncj/2018-04-23/doc-ifznefkh9557890.shtml,交通拥堵并非大城市的专利，不少三四线城市虽然人口规模不大，但也已经有了成为“堵城”的趋势
莫让三四线城市也成“堵城”,2018-04-23 02:04,http://www.sohu.com/a/229106834_616821,交通拥堵并非大城市的专利，不少三四线城市虽然人口规模不大，但也已经有了成为“堵城”的趋势
银行存款利率涨了！但你先别高兴太早...,2018-04-23 01:55,http://www.sohu.com/a/229106851_115362,然而，尽管2015年放开上述限制，但实际上由于2013年市场利率定价自律机制的设立，即便存款利率上限放开后，各银行之间依然形成“利率同盟”，对存款利率的上浮幅度进行行业自律约束
重磅！海南宣布全域限购，数千亿炒房资金被“关门打狗”！,2018-04-23 01:55,http://www.sohu.com/a/229107120_115362,▲易居研究院智库中心研究总监严跃进接受每日经济新闻（微信号：nbdnews）记者采访时指出，2018年是海南房地产市场调控非常严厉的一年，充分说明了当前调控的严峻性
梁建章：北京上海飞机起降费可能是世界最高的,2018-04-23 01:45,http://finance.sina.com.cn/china/gncj/2018-04-23/doc-ifznefkh9475722.shtml,“与美国相比，中国的博物馆少很多，机场少很多，高尔夫球场少很多，邮轮旅游也少很多
中国妇儿医疗机构白皮书：适育年龄人口生育意愿降低,2018-04-23 01:45,http://finance.sina.com.cn/china/gncj/2018-04-23/doc-ifznefkh9475477.shtml,《2018中国妇儿医疗机构白皮书》分析，未来处于适育年龄人口的数量减少
坐火车也要挑日子了：五一前后京沪动卧票价差200元,2018-04-23 01:45,http://finance.sina.com.cn/china/gncj/2018-04-23/doc-ifznefkh9475490.shtml,对此，有业内人士表示，京沪动卧车票实行的是平峰票价和周末票价，周一至周四以及周六为平峰价，周五、周日为周末价，后者比前者票价有所上涨
西班牙警方查获8吨假奶粉 其中大多运往中国,2018-04-23 01:42,http://finance.sina.com.cn/stock/usstock/c/2018-04-23/doc-ifznefkh9469755.shtml,据《欧洲时报》西班牙版微信公众号“西闻”21日援引当地媒体报道，近日，西班牙国家警察和欧洲刑警组织的一次行动中，在西班牙东北部girona（赫罗纳）城市查获了一家用于包装假婴儿奶粉的工厂，共缴获8吨假奶粉，售卖奶粉的是一个设立于波兰的网站，据悉，此次查获的8吨假奶粉，将大批次通过波兰一家运输公司运往中国
大国贸易摩擦引国际机构担忧 多方吁加强对话解决,2018-04-23 01:41,http://finance.sina.com.cn/china/gncj/2018-04-23/doc-ifznefkh9466944.shtml,拉加德在会后的新闻发布会上说，作为imf总裁，她的主要关切是，在贸易摩擦升级到妨碍全球经济稳定增长之前帮助解决这些问题
高增长又有现实需求的半导体产业 值得基金重点布局,2018-04-23 01:32,http://finance.sina.com.cn/stock/zldx/2018-04-23/doc-ifznefkh9449523.shtml,近日，紫荆资本董事长沈正宁接受《每日经济新闻》记者专访时表示，“对于像半导体这样高速增长又有现实需求的行业，是股权投资基金喜欢和重点布局的方向
芯片行业投资要经历逐渐成长 忍受损失的过程,2018-04-23 01:32,http://finance.sina.com.cn/stock/hyyj/2018-04-23/doc-ifznefkh9449532.shtml,半导体行业芯片的投资逻辑本身与其他产业差别甚大，加之国内的半导体企业还相当分散，资本根据不同阶段进入也有章可循
中基协洪磊：私募基金自律管理的逻辑,2018-04-23 01:32,http://finance.sina.com.cn/stock/yjdt/2018-04-23/doc-ifznefkh9449608.shtml,从私募基金投资于境内未上市未挂牌企业股权方面看，在投项目数量排名前三位的行业分别是计算机运用、资本品和医疗器械与服务，占比分别为31.9%、9.9%和6.2%
科大讯飞被指“寅吃卯粮”不足5亿利润撑起800亿市值,2018-04-23 01:26,http://finance.sina.com.cn/roll/2018-04-23/doc-ifznefkh9436428.shtml,尽管如此，对于科大讯飞资本化研发投入较高这一现象，市场各方一直都很关注
深圳惠程决胜独角兽转型背后 一季度业绩爆发式增长,2018-04-23 01:26,http://finance.sina.com.cn/roll/2018-04-23/doc-ifznefkh9436381.shtml,梳理一季度业绩报告，《投资者报》记者发现，深圳惠程的智能电网项目已经通过布局电力交易区块链落地，此前3月公司总裁办审议批准，公司子公司喀什中汇银联创业投资有限公司拟出资不超过810万元增资北京兆信通能科技有限公司（以下简称“兆信通能”），目前双方已经签署正式协议，兆信通能将把投资款用于“区块链售电交易系统”项目
税延养老险市场可达千亿 超高收入群体年节税超5千元,2018-04-23 01:26,http://finance.sina.com.cn/roll/2018-04-23/doc-ifznefkh9437533.shtml,所谓的税延养老险，指的是由保险公司承保的一种商业养老年金保险，个人在购买这款产品时，可以根据缴纳的保险费按照一定限额延迟交税，等个人按规定领取商业养老金时，再由保险公司代扣代缴其应缴的个人所得税
券商称A股二季度或为倒U形 “高端制造”生机勃发,2018-04-23 01:26,http://finance.sina.com.cn/roll/2018-04-23/doc-ifznefkh9436334.shtml,天风证券徐彪表示，对于a股市场而言，短期有利于缓解目前快速下降的风险偏好，目前银行、地产龙头的估值，全年继续看好其配置价值
中弘股份连环债务危机遇新变数:重组方有华融系背景?,2018-04-23 01:26,http://finance.sina.com.cn/roll/2018-04-23/doc-ifznefkh9436250.shtml,4月17日，深圳证券交易所公司管理部发出《关于对中弘控股股份有限公司的关注函》，要求公司就银行账户冻结情况、资产受限情况、是否存在未披露的诉讼(仲裁)事项、费用资本化相关事项、是否存在其他应披露未披露的风险事项等进行说明，并要求年审会计师对相关事项核查并发表明确意见
